"日付","取引数","売上高(税込)","売上高(税込・10%対象)","売上高(税込・8%対象)","売上高(税抜)","売上高(税抜・10%対象)","売上高(税抜・8%対象)","売上高(非課税)","消費税(金額)","消費税(10%)","消費税(8%)","現計(取引数)","現計(税込金額)","現計(税抜金額)","信計(取引数)","信計(取引数内訳)","信計(税込金額)","信計(税込金額内訳)","信計(税抜金額)","信計(税抜金額内訳)","その他(取引数)","その他(取引数内訳)","その他(税込金額)","その他(税込金額内訳)","その他(税抜金額)","その他(税抜金額内訳)","現金値引(取引数)","現金値引(税込金額)","現金値引(税抜金額)","クーポン値引(取引数)","クーポン値引(税込金額)","クーポン値引(税抜金額)","クーポン値引(内訳)","端数値引","サービス料(取引数)","サービス料(税込金額)","サービス料(税抜金額)","深夜料(取引数)","深夜料(税込金額)","深夜料(税抜金額)","客数","男","女","客単価(税込)","客単価(税込・10%対象)","客単価(税込・8%対象)","客単価(税抜)","客単価(税抜・10%対象)","客単価(税抜・8%対象)","過不足"
"08/11(木)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08/12(金)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08/13(土)","38","46444","39","46405","42991","39","42952","0","3453","0","3453","25","31190","28871","13","Master(5)/交通系IC(4)/選択なし(1)/JCB(1)/iD(1)/QUICPay(1)","15254","Master(7426)/交通系IC(3396)/選択なし(1916)/JCB(605)/iD(892)/QUICPay(1019)","14121","Master(6874)/交通系IC(3144)/選択なし(1774)/JCB(560)/iD(826)/QUICPay(943)","0","","0","","0","","2","784","726","0","0","0","","0","0","0","0","0","0","0","38","0","0","1222","1","1221","1131","1","1130","0"
"08/14(日)","60","77713","74","77639","71940","74","71866","0","5773","0","5773","33","35413","32782","27","交通系IC(11)/Master(9)/JCB(3)/iD(4)","42300","交通系IC(18491)/Master(15105)/JCB(2940)/iD(5764)","39158","交通系IC(17117)/Master(13983)/JCB(2722)/iD(5336)","0","","0","","0","","2","525","486","0","0","0","","0","0","0","0","0","0","0","60","0","0","1295","1","1294","1199","1","1198","0"
"08/15(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08/16(火)","51","49465","27","49438","45798","27","45771","0","3667","0","3667","23","22718","21034","28","交通系IC(14)/JCB(2)/Master(10)/iD(2)","26747","交通系IC(11420)/JCB(1626)/Master(11867)/iD(1834)","24763","交通系IC(10573)/JCB(1505)/Master(10987)/iD(1698)","0","","0","","0","","1","263","243","0","0","0","","0","0","0","0","0","0","0","51","0","0","970","1","969","898","1","897","0"
"08/17(水)","54","50428","44","50384","46687","44","46643","0","3741","0","3741","29","28739","26607","25","交通系IC(8)/WAON(2)/JCB(4)/Master(5)/iD(5)/選択なし(1)","21689","交通系IC(5620)/WAON(1340)/JCB(2815)/Master(5872)/iD(5729)/選択なし(313)","20080","交通系IC(5203)/WAON(1241)/JCB(2606)/Master(5436)/iD(5304)/選択なし(290)","0","","0","","0","","1","156","144","0","0","0","","0","0","0","0","0","0","0","54","0","0","934","1","933","865","1","864","0"
"08/18(木)","40","38361","24","38337","35514","24","35490","0","2847","0","2847","22","24279","22477","18","QUICPay(1)/iD(3)/交通系IC(7)/Master(4)/JCB(3)","14082","QUICPay(359)/iD(2476)/交通系IC(5497)/Master(3698)/JCB(2052)","13037","QUICPay(332)/iD(2292)/交通系IC(5089)/Master(3424)/JCB(1900)","0","","0","","0","","4","555","513","0","0","0","","0","0","0","0","0","0","0","40","0","0","959","1","958","888","1","887","0"
"08/19(金)","50","46449","40","46409","43003","40","42963","0","3446","0","3446","36","31353","29027","14","交通系IC(7)/JCB(3)/Master(4)","15096","交通系IC(4354)/JCB(1632)/Master(9110)","13976","交通系IC(4031)/JCB(1511)/Master(8434)","0","","0","","0","","2","237","219","0","0","0","","0","0","0","0","0","0","0","50","0","0","929","1","928","860","1","859","0"
"08/20(土)","61","68875","45","68830","63756","45","63711","0","5119","0","5119","33","36614","33893","28","Master(9)/交通系IC(13)/JCB(3)/iD(3)","32261","Master(13829)/交通系IC(12947)/JCB(2605)/iD(2880)","29863","Master(12801)/交通系IC(11985)/JCB(2411)/iD(2666)","0","","0","","0","","1","240","222","0","0","0","","0","0","0","0","0","0","0","61","0","0","1129","1","1128","1045","1","1044","0"
"08/21(日)","62","66411","38","66373","61481","38","61443","0","4930","0","4930","32","26942","24942","30","JCB(4)/WAON(1)/Master(11)/iD(4)/交通系IC(10)","39469","JCB(4398)/WAON(626)/Master(18428)/iD(4066)/交通系IC(11951)","36540","JCB(4072)/WAON(580)/Master(17060)/iD(3764)/交通系IC(11064)","0","","0","","0","","3","1376","1274","0","0","0","","0","0","0","0","0","0","0","62","0","0","1071","1","1071","992","1","991","0"
"08/22(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08/23(火)","51","46500","34","46466","43049","34","43015","0","3451","0","3451","26","23280","21552","25","交通系IC(10)/Master(10)/iD(3)/JCB(2)","23220","交通系IC(7335)/Master(11846)/iD(2635)/JCB(1404)","21497","交通系IC(6791)/Master(10967)/iD(2439)/JCB(1300)","0","","0","","0","","2","399","369","0","0","0","","0","0","0","0","0","0","0","51","0","0","912","1","911","844","1","843","0"
"08/24(水)","48","44009","54","43955","40744","54","40690","0","3265","0","3265","32","25999","24070","16","Master(5)/交通系IC(9)/JCB(1)/QUICPay(1)","18010","Master(6339)/交通系IC(9455)/JCB(1202)/QUICPay(1014)","16675","Master(5869)/交通系IC(8754)/JCB(1113)/QUICPay(939)","0","","0","","0","","2","403","373","0","0","0","","0","0","0","0","0","0","0","48","0","0","917","1","916","849","1","848","0"
"08/25(木)","47","44361","43","44318","41068","43","41025","0","3293","0","3293","31","27326","25298","16","JCB(5)/Master(7)/交通系IC(3)/QUICPay(1)","17035","JCB(5579)/Master(8376)/交通系IC(2010)/QUICPay(1070)","15771","JCB(5165)/Master(7754)/交通系IC(1861)/QUICPay(991)","0","","0","","0","","1","190","176","0","0","0","","0","0","0","0","0","0","0","47","0","0","944","1","943","874","1","873","0"
"08/26(金)","43","44251","21","44230","40970","21","40949","0","3281","0","3281","25","25685","23781","18","Master(7)/交通系IC(7)/選択なし(2)/JCB(2)","18566","Master(8435)/交通系IC(4143)/選択なし(3325)/JCB(2663)","17190","Master(7810)/交通系IC(3836)/選択なし(3078)/JCB(2466)","0","","0","","0","","2","334","309","0","0","0","","0","0","0","0","0","0","0","43","0","0","1029","0","1029","953","0","952","0"
"08/27(土)","70","83209","57","83152","77032","57","76975","0","6177","0","6177","41","42525","39368","29","交通系IC(10)/QUICPay(1)/JCB(6)/Master(9)/iD(3)","40684","交通系IC(15091)/QUICPay(1199)/JCB(7166)/Master(13785)/iD(3443)","37664","交通系IC(13971)/QUICPay(1110)/JCB(6634)/Master(12762)/iD(3187)","0","","0","","0","","2","537","497","0","0","0","","0","0","0","0","0","0","0","70","0","0","1189","1","1188","1100","1","1100","0"
"08/28(日)","55","59167","40","59127","54777","40","54737","0","4390","0","4390","37","38030","35208","18","WAON(1)/交通系IC(8)/QUICPay(1)/Master(5)/iD(2)/JCB(1)","21137","WAON(373)/交通系IC(7282)/QUICPay(1152)/Master(10132)/iD(1609)/JCB(589)","19569","WAON(345)/交通系IC(6742)/QUICPay(1067)/Master(9380)/iD(1490)/JCB(545)","0","","0","","0","","2","857","794","0","0","0","","0","0","0","0","0","0","0","55","0","0","1076","1","1075","996","1","995","0"
"08/29(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08/30(火)","68","70856","60","70796","65600","60","65540","0","5256","0","5256","33","36838","34105","35","Master(12)/交通系IC(14)/WAON(2)/JCB(2)/iD(3)/選択なし(2)","34018","Master(12594)/交通系IC(12058)/WAON(1681)/JCB(2892)/iD(2707)/選択なし(2086)","31494","Master(11660)/交通系IC(11164)/WAON(1556)/JCB(2677)/iD(2506)/選択なし(1931)","0","","0","","0","","1","256","237","0","0","0","","0","0","0","0","0","0","0","68","0","0","1042","1","1041","965","1","964","0"
"08/31(水)","48","38978","23","38955","36086","23","36063","0","2892","0","2892","26","20008","18523","22","Master(6)/iD(2)/JCB(4)/交通系IC(10)","18970","Master(5732)/iD(1560)/JCB(2477)/交通系IC(9201)","17562","Master(5307)/iD(1444)/JCB(2293)/交通系IC(8518)","0","","0","","0","","2","428","396","0","0","0","","0","0","0","0","0","0","0","48","0","0","812","0","812","752","0","751","0"
"合計","1147","1179852","895","1178957","1092274","895","1091379","0","87578","0","87578","660","645482","597568","487","Master(153)/iD(54)/交通系IC(196)/JCB(58)/WAON(8)/選択なし(9)/QUICPay(9)","534370","Master(202542)/iD(55966)/交通系IC(190483)/JCB(60067)/WAON(5149)/選択なし(11925)/QUICPay(8238)","494709","Master(187510)/iD(51811)/交通系IC(176345)/JCB(55608)/WAON(4768)/選択なし(11040)/QUICPay(7627)","0","","0","","0","","43","10082","9331","0","0","0","","0","0","0","0","0","0","0","1147","0","0","1029","1","1028","952","1","952","0"
