"日付","取引数","売上高(税込)","売上高(税込・10%対象)","売上高(税込・8%対象)","売上高(税抜)","売上高(税抜・10%対象)","売上高(税抜・8%対象)","売上高(非課税)","消費税(金額)","消費税(10%)","消費税(8%)","現計(取引数)","現計(税込金額)","現計(税抜金額)","信計(取引数)","信計(取引数内訳)","信計(税込金額)","信計(税込金額内訳)","信計(税抜金額)","信計(税抜金額内訳)","その他(取引数)","その他(取引数内訳)","その他(税込金額)","その他(税込金額内訳)","その他(税抜金額)","その他(税抜金額内訳)","現金値引(取引数)","現金値引(税込金額)","現金値引(税抜金額)","クーポン値引(取引数)","クーポン値引(税込金額)","クーポン値引(税抜金額)","クーポン値引(内訳)","端数値引","サービス料(取引数)","サービス料(税込金額)","サービス料(税抜金額)","深夜料(取引数)","深夜料(税込金額)","深夜料(税抜金額)","客数","男","女","客単価(税込)","客単価(税抜)","過不足"
"06/11(金)","51","53410","41","53369","49470","41","49429","0","3940","0","3940","28","30953","28670","23","JCB(2)/iD(2)/交通系IC(10)/MASTER(8)/選択なし(1)","22457","JCB(3495)/iD(2077)/交通系IC(5929)/MASTER(10243)/選択なし(713)","20800","JCB(3237)/iD(1924)/交通系IC(5492)/MASTER(9487)/選択なし(660)","0","","0","","0","","1","344","318","0","0","0","","0","0","0","0","0","0","0","51","0","0","1047","970","0"
"06/12(土)","102","114614","91","114523","106156","91","106065","0","8458","0","8458","60","64917","60126","42","MASTER(18)/交通系IC(16)/WAON(2)/JCB(1)/iD(2)/選択なし(2)/QUICPay(1)","49697","MASTER(24381)/交通系IC(16731)/WAON(1512)/JCB(1124)/iD(1709)/選択なし(3632)/QUICPay(608)","46029","MASTER(22582)/交通系IC(15496)/WAON(1400)/JCB(1041)/iD(1583)/選択なし(3364)/QUICPay(563)","0","","0","","0","","2","431","399","0","0","0","","0","0","0","0","0","0","0","102","0","0","1124","1041","0"
"06/13(日)","83","83596","75","83521","77438","75","77363","0","6158","0","6158","55","51863","48043","28","選択なし(3)/交通系IC(15)/iD(3)/MASTER(4)/QUICPay(2)/JCB(1)","31733","選択なし(4419)/交通系IC(15949)/iD(3287)/MASTER(5982)/QUICPay(1286)/JCB(810)","29394","選択なし(4093)/交通系IC(14774)/iD(3045)/MASTER(5541)/QUICPay(1191)/JCB(750)","0","","0","","0","","1","230","213","0","0","0","","0","0","0","0","0","0","0","83","0","0","1007","933","0"
"06/14(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06/15(火)","68","55743","51","55692","51629","51","51578","0","4114","0","4114","38","28176","26097","30","MASTER(8)/WAON(2)/交通系IC(10)/iD(3)/JCB(7)","27567","MASTER(7095)/WAON(1361)/交通系IC(8629)/iD(3117)/JCB(7365)","25532","MASTER(6571)/WAON(1261)/交通系IC(7992)/iD(2887)/JCB(6821)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","68","0","0","820","759","0"
"06/16(水)","44","43123","35","43088","39943","35","39908","0","3180","0","3180","26","29067","26924","18","交通系IC(8)/iD(3)/MASTER(4)/選択なし(1)/JCB(1)/WAON(1)","14056","交通系IC(7351)/iD(1395)/MASTER(3564)/選択なし(362)/JCB(735)/WAON(649)","13019","交通系IC(6809)/iD(1292)/MASTER(3301)/選択なし(335)/JCB(681)/WAON(601)","0","","0","","0","","1","155","144","0","0","0","","0","0","0","0","0","0","0","44","0","0","980","908","0"
"06/17(木)","74","59093","53","59040","54734","53","54681","0","4359","0","4359","49","36549","33853","25","MASTER(5)/QUICPay(1)/交通系IC(14)/iD(3)/JCB(2)","22544","MASTER(4414)/QUICPay(675)/交通系IC(12999)/iD(2284)/JCB(2172)","20881","MASTER(4088)/QUICPay(625)/交通系IC(12040)/iD(2116)/JCB(2012)","0","","0","","0","","1","256","237","0","0","0","","0","0","0","0","0","0","0","74","0","0","799","740","0"
"06/18(金)","72","61930","70","61860","57368","70","57298","0","4562","0","4562","54","48355","44793","18","JCB(1)/交通系IC(11)/WAON(1)/iD(2)/QUICPay(1)/MASTER(2)","13575","JCB(954)/交通系IC(7778)/WAON(660)/iD(1912)/QUICPay(714)/MASTER(1557)","12574","JCB(884)/交通系IC(7205)/WAON(611)/iD(1771)/QUICPay(661)/MASTER(1442)","0","","0","","0","","1","253","234","0","0","0","","0","0","0","0","0","0","0","72","0","0","860","797","0"
"06/19(土)","78","89828","60","89768","83203","60","83143","0","6625","0","6625","49","51282","47500","29","交通系IC(14)/MASTER(9)/JCB(2)/WAON(2)/選択なし(1)/QUICPay(1)","38546","交通系IC(15105)/MASTER(12446)/JCB(5431)/WAON(2661)/選択なし(1876)/QUICPay(1027)","35703","交通系IC(13991)/MASTER(11528)/JCB(5030)/WAON(2465)/選択なし(1738)/QUICPay(951)","0","","0","","0","","2","521","482","0","0","0","","0","0","0","0","0","0","0","78","0","0","1152","1067","0"
"06/20(日)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06/21(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06/22(火)","81","72056","52","72004","66736","52","66684","0","5320","0","5320","56","49358","45714","25","JCB(2)/選択なし(1)/交通系IC(15)/iD(2)/MASTER(5)","22698","JCB(2139)/選択なし(1291)/交通系IC(11693)/iD(1341)/MASTER(6234)","21023","JCB(1981)/選択なし(1196)/交通系IC(10830)/iD(1242)/MASTER(5774)","0","","0","","0","","1","162","150","0","0","0","","0","0","0","0","0","0","0","81","0","0","890","824","0"
"06/23(水)","70","65159","46","65113","60354","46","60308","0","4805","0","4805","38","36900","34179","32","交通系IC(15)/MASTER(8)/JCB(6)/iD(1)/WAON(1)/QUICPay(1)","28259","交通系IC(11367)/MASTER(7032)/JCB(7737)/iD(508)/WAON(1037)/QUICPay(578)","26175","交通系IC(10529)/MASTER(6513)/JCB(7166)/iD(471)/WAON(961)/QUICPay(535)","0","","0","","0","","2","1014","939","0","0","0","","0","0","0","0","0","0","0","70","0","0","931","862","0"
"06/24(木)","66","58133","52","58081","53842","52","53790","0","4291","0","4291","47","41281","38234","19","MASTER(4)/交通系IC(10)/iD(2)/JCB(2)/QUICPay(1)","16852","MASTER(4113)/交通系IC(7537)/iD(1330)/JCB(1776)/QUICPay(2096)","15608","MASTER(3809)/交通系IC(6981)/iD(1232)/JCB(1645)/QUICPay(1941)","0","","0","","0","","1","155","144","0","0","0","","0","0","0","0","0","0","0","66","0","0","881","816","0"
"06/25(金)","61","54364","47","54317","50356","47","50309","0","4008","0","4008","40","33070","30632","21","MASTER(8)/交通系IC(8)/iD(1)/JCB(3)/WAON(1)","21294","MASTER(8663)/交通系IC(8083)/iD(637)/JCB(3489)/WAON(422)","19724","MASTER(8024)/交通系IC(7487)/iD(590)/JCB(3232)/WAON(391)","0","","0","","0","","2","422","390","0","0","0","","0","0","0","0","0","0","0","61","0","0","891","826","0"
"06/26(土)","96","102983","83","102900","95388","83","95305","0","7595","0","7595","57","60960","56464","39","iD(6)/JCB(6)/交通系IC(15)/選択なし(4)/MASTER(7)/WAON(1)","42023","iD(4224)/JCB(5333)/交通系IC(14943)/選択なし(3353)/MASTER(12690)/WAON(1480)","38924","iD(3912)/JCB(4940)/交通系IC(13841)/選択なし(3106)/MASTER(11754)/WAON(1371)","0","","0","","0","","1","256","237","0","0","0","","0","0","0","0","0","0","0","96","0","0","1073","994","0"
"06/27(日)","83","88975","86","88889","82412","86","82326","0","6563","0","6563","46","51236","47457","37","iD(2)/交通系IC(21)/JCB(4)/MASTER(9)/選択なし(1)","37739","iD(2204)/交通系IC(16924)/JCB(4536)/MASTER(12087)/選択なし(1988)","34954","iD(2041)/交通系IC(15676)/JCB(4201)/MASTER(11195)/選択なし(1841)","0","","0","","0","","3","1491","1382","0","0","0","","0","0","0","0","0","0","0","83","0","0","1072","993","0"
"06/28(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06/29(火)","61","50453","27","50426","46732","27","46705","0","3721","0","3721","45","35263","32662","16","iD(3)/交通系IC(9)/JCB(2)/MASTER(1)/WAON(1)","15190","iD(1713)/交通系IC(7450)/JCB(4080)/MASTER(584)/WAON(1363)","14070","iD(1587)/交通系IC(6901)/JCB(3779)/MASTER(541)/WAON(1262)","0","","0","","0","","1","149","138","0","0","0","","0","0","0","0","0","0","0","61","0","0","827","766","0"
"06/30(水)","77","59061","39","59022","54703","39","54664","0","4358","0","4358","50","39050","36169","27","交通系IC(14)/iD(2)/MASTER(7)/WAON(1)/JCB(3)","20011","交通系IC(7527)/iD(1221)/MASTER(8117)/WAON(1568)/JCB(1578)","18535","交通系IC(6972)/iD(1131)/MASTER(7518)/WAON(1452)/JCB(1462)","0","","0","","0","","2","331","306","0","0","0","","0","0","0","0","0","0","0","77","0","0","767","710","0"
"合計","1853","1764992","2624","1762368","1634773","2516","1632257","0","130219","108","130111","1152","1064629","986087","700","交通系IC(326)/iD(64)/MASTER(173)/選択なし(23)/WAON(19)/JCB(80)/QUICPay(15)","700093","交通系IC(279690)/iD(56147)/MASTER(213610)/選択なし(28056)/WAON(16456)/JCB(93463)/QUICPay(12671)","648437","交通系IC(259059)/iD(52004)/MASTER(197846)/選択なし(25986)/WAON(15242)/JCB(86566)/QUICPay(11734)","1","選択なし(1)","270","選択なし(270)","250","選択なし(250)","34","9804","9077","0","0","0","","0","0","0","0","0","0","0","1853","0","0","953","882","0"
