"日付","取引数","売上高(税込)","売上高(税込・10%対象)","売上高(税込・8%対象)","売上高(税抜)","売上高(税抜・10%対象)","売上高(税抜・8%対象)","売上高(非課税)","消費税(金額)","消費税(10%)","消費税(8%)","現計(取引数)","現計(税込金額)","現計(税抜金額)","信計(取引数)","信計(取引数内訳)","信計(税込金額)","信計(税込金額内訳)","信計(税抜金額)","信計(税抜金額内訳)","その他(取引数)","その他(取引数内訳)","その他(税込金額)","その他(税込金額内訳)","その他(税抜金額)","その他(税抜金額内訳)","現金値引(取引数)","現金値引(税込金額)","現金値引(税抜金額)","クーポン値引(取引数)","クーポン値引(税込金額)","クーポン値引(税抜金額)","クーポン値引(内訳)","端数値引","サービス料(取引数)","サービス料(税込金額)","サービス料(税抜金額)","深夜料(取引数)","深夜料(税込金額)","深夜料(税抜金額)","客数","男","女","客単価(税込)","客単価(税抜)","過不足"
"03/22(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/23(火)","89","78080","74","78006","72309","74","72235","0","5771","0","5771","70","57798","53526","19","JCB(2)/交通系IC(8)/iD(2)/MASTER(6)/QUICPay(1)","20282","JCB(2228)/交通系IC(5707)/iD(2501)/MASTER(8313)/QUICPay(1533)","18783","JCB(2063)/交通系IC(5285)/iD(2316)/MASTER(7699)/QUICPay(1420)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","89","0","0","877","812","0"
"03/24(水)","89","81853","60","81793","75810","60","75750","0","6043","0","6043","60","51955","48119","29","MASTER(11)/選択なし(2)/交通系IC(11)/QUICPay(1)/iD(3)/JCB(1)","29898","MASTER(13723)/選択なし(1609)/交通系IC(7582)/QUICPay(1501)/iD(3831)/JCB(1652)","27690","MASTER(12710)/選択なし(1490)/交通系IC(7022)/QUICPay(1390)/iD(3548)/JCB(1530)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","89","0","0","920","852","0"
"03/25(木)","79","78858","40","78818","73035","40","72995","0","5823","0","5823","55","51480","47679","24","MASTER(9)/WAON(1)/交通系IC(8)/JCB(4)/iD(2)","27378","MASTER(12874)/WAON(604)/交通系IC(6990)/JCB(4199)/iD(2711)","25356","MASTER(11923)/WAON(559)/交通系IC(6474)/JCB(3889)/iD(2511)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","79","0","0","998","924","0"
"03/26(金)","87","90822","1266","89556","84098","1158","82940","0","6724","108","6616","63","60224","55765","25","JCB(5)/iD(2)/交通系IC(10)/MASTER(8)","30598","JCB(14006)/iD(1490)/交通系IC(6127)/MASTER(8975)","28333","JCB(12969)/iD(1380)/交通系IC(5673)/MASTER(8311)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","87","0","0","1044","967","0"
"03/27(土)","132","124191","121","124070","115016","121","114895","0","9175","0","9175","87","81069","75080","45","MASTER(12)/交通系IC(23)/JCB(4)/WAON(3)/iD(3)","43122","MASTER(14017)/交通系IC(22042)/JCB(2860)/WAON(1408)/iD(2795)","39937","MASTER(12981)/交通系IC(20414)/JCB(2649)/WAON(1304)/iD(2589)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","132","0","0","941","871","0"
"03/28(日)","83","73466","66","73400","68037","66","67971","0","5429","0","5429","54","41441","38379","30","MASTER(13)/JCB(5)/交通系IC(9)/WAON(1)/iD(2)","32025","MASTER(13128)/JCB(5153)/交通系IC(8302)/WAON(831)/iD(4611)","29659","MASTER(12158)/JCB(4772)/交通系IC(7689)/WAON(770)/iD(4270)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","83","0","0","885","820","0"
"03/29(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/30(火)","97","88866","85","88781","82300","85","82215","0","6566","0","6566","66","57324","53089","31","交通系IC(14)/JCB(8)/MASTER(5)/iD(2)/QUICPay(1)/選択なし(1)","31542","交通系IC(13127)/JCB(9837)/MASTER(4595)/iD(1133)/QUICPay(1166)/選択なし(1684)","29211","交通系IC(12157)/JCB(9110)/MASTER(4255)/iD(1049)/QUICPay(1080)/選択なし(1560)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","97","0","0","916","848","0"
"03/31(水)","72","59110","76","59034","54751","76","54675","0","4359","0","4359","47","40934","37915","25","MASTER(5)/交通系IC(15)/JCB(1)/iD(4)","18176","MASTER(3627)/交通系IC(11296)/JCB(367)/iD(2886)","16836","MASTER(3360)/交通系IC(10463)/JCB(340)/iD(2673)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","72","0","0","821","760","0"
"合計","2212","2081047","7608","2073439","1927232","7068","1920164","0","153815","540","153275","1511","1360698","1260127","703","MASTER(203)/JCB(85)/交通系IC(294)/iD(79)/QUICPay(14)/WAON(17)/選択なし(11)","720349","MASTER(232838)/JCB(109523)/交通系IC(255940)/iD(73917)/QUICPay(19862)/WAON(13880)/選択なし(14389)","667106","MASTER(215629)/JCB(101425)/交通系IC(237023)/iD(68455)/QUICPay(18395)/WAON(12853)/選択なし(13326)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","2212","0","0","941","871","0"
