"日付","取引数","売上高(税込)","売上高(税込・10%対象)","売上高(税込・8%対象)","売上高(税抜)","売上高(税抜・10%対象)","売上高(税抜・8%対象)","売上高(非課税)","消費税(金額)","消費税(10%)","消費税(8%)","現計(取引数)","現計(税込金額)","現計(税抜金額)","信計(取引数)","信計(取引数内訳)","信計(税込金額)","信計(税込金額内訳)","信計(税抜金額)","信計(税抜金額内訳)","その他(取引数)","その他(取引数内訳)","その他(税込金額)","その他(税込金額内訳)","その他(税抜金額)","その他(税抜金額内訳)","現金値引(取引数)","現金値引(税込金額)","現金値引(税抜金額)","クーポン値引(取引数)","クーポン値引(税込金額)","クーポン値引(税抜金額)","クーポン値引(内訳)","端数値引","サービス料(取引数)","サービス料(税込金額)","サービス料(税抜金額)","深夜料(取引数)","深夜料(税込金額)","深夜料(税抜金額)","客数","男","女","客単価(税込)","客単価(税込・10%対象)","客単価(税込・8%対象)","客単価(税抜)","客単価(税抜・10%対象)","客単価(税抜・8%対象)","過不足"
"06/11(土)","85","98644","80","98564","91329","80","91249","0","7315","0","7315","45","47032","43544","40","交通系IC(13)/QUICPay(2)/Master(12)/選択なし(2)/iD(6)/JCB(5)","51612","交通系IC(10678)/QUICPay(810)/Master(20614)/選択なし(2574)/iD(10978)/JCB(5958)","47784","交通系IC(9886)/QUICPay(750)/Master(19085)/選択なし(2383)/iD(10164)/JCB(5516)","0","","0","","0","","1","246","228","0","0","0","","0","0","0","0","0","0","0","85","0","0","1161","1","1160","1074","1","1074","0"
"06/12(日)","90","88269","73","88196","81715","73","81642","0","6554","0","6554","52","43187","39980","38","交通系IC(17)/Master(12)/JCB(2)/WAON(2)/iD(4)/QUICPay(1)","45082","交通系IC(14872)/Master(16936)/JCB(2925)/WAON(1825)/iD(7331)/QUICPay(1193)","41735","交通系IC(13768)/Master(15679)/JCB(2708)/WAON(1689)/iD(6787)/QUICPay(1104)","0","","0","","0","","2","1225","1134","0","0","0","","0","0","0","0","0","0","0","90","0","0","981","1","980","908","1","907","0"
"06/13(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06/14(火)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06/15(水)","55","45833","37","45796","42433","37","42396","0","3400","0","3400","28","23422","21685","26","交通系IC(13)/iD(4)/Master(6)/JCB(2)/選択なし(1)","20914","交通系IC(7509)/iD(4134)/Master(7333)/JCB(1711)/選択なし(227)","19362","交通系IC(6952)/iD(3827)/Master(6789)/JCB(1584)/選択なし(210)","1","選択なし(1)","1497","選択なし(1497)","1386","選択なし(1386)","1","266","246","0","0","0","","0","0","0","0","0","0","0","55","0","0","833","1","833","772","1","771","0"
"06/16(木)","50","49096","44","49052","45451","44","45407","0","3645","0","3645","31","31728","29372","19","Master(7)/交通系IC(7)/JCB(2)/QUICPay(1)/iD(1)/選択なし(1)","17368","Master(5481)/交通系IC(5998)/JCB(1359)/QUICPay(389)/iD(1193)/選択なし(2948)","16078","Master(5074)/交通系IC(5553)/JCB(1258)/QUICPay(360)/iD(1104)/選択なし(2729)","0","","0","","0","","2","481","446","0","0","0","","0","0","0","0","0","0","0","50","0","0","982","1","981","909","1","908","0"
"06/17(金)","52","51846","47","51799","47998","47","47951","0","3848","0","3848","37","28803","26665","15","JCB(7)/Master(4)/QUICPay(1)/交通系IC(3)","23043","JCB(10064)/Master(6163)/QUICPay(2134)/交通系IC(4682)","21334","JCB(9317)/Master(5706)/QUICPay(1976)/交通系IC(4335)","0","","0","","0","","2","415","384","0","0","0","","0","0","0","0","0","0","0","52","0","0","997","1","996","923","1","922","0"
"06/18(土)","84","96696","98","96598","89516","98","89418","0","7180","0","7180","40","42245","39108","44","交通系IC(11)/WAON(1)/Master(19)/選択なし(1)/JCB(5)/iD(5)/QUICPay(2)","54451","交通系IC(12968)/WAON(770)/Master(24401)/選択なし(551)/JCB(6221)/iD(8523)/QUICPay(1017)","50407","交通系IC(12005)/WAON(713)/Master(22589)/選択なし(510)/JCB(5759)/iD(7890)/QUICPay(941)","0","","0","","0","","1","275","255","0","0","0","","0","0","0","0","0","0","0","84","0","0","1151","1","1150","1066","1","1065","0"
"06/19(日)","64","62582","53","62529","57936","53","57883","0","4646","0","4646","33","28476","26362","31","交通系IC(11)/JCB(2)/Master(12)/iD(4)/QUICPay(1)/選択なし(1)","34106","交通系IC(10513)/JCB(3006)/Master(14338)/iD(4918)/QUICPay(626)/選択なし(705)","31576","交通系IC(9733)/JCB(2783)/Master(13274)/iD(4553)/QUICPay(580)/選択なし(653)","0","","0","","0","","2","534","494","0","0","0","","0","0","0","0","0","0","0","64","0","0","978","1","977","905","1","904","0"
"06/20(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06/21(火)","45","43181","42","43139","39978","42","39936","0","3203","0","3203","25","23630","21877","20","Master(9)/交通系IC(6)/iD(3)/選択なし(1)/JCB(1)","19551","Master(10630)/交通系IC(3590)/iD(3606)/選択なし(1065)/JCB(660)","18102","Master(9842)/交通系IC(3324)/iD(3339)/選択なし(986)/JCB(611)","0","","0","","0","","1","91","84","0","0","0","","0","0","0","0","0","0","0","45","0","0","960","1","959","888","1","887","0"
"06/22(水)","46","51953","35","51918","48094","35","48059","0","3859","0","3859","27","31884","29516","19","Master(11)/交通系IC(5)/JCB(3)","20069","Master(13563)/交通系IC(2840)/JCB(3666)","18579","Master(12556)/交通系IC(2629)/JCB(3394)","0","","0","","0","","1","231","214","0","0","0","","0","0","0","0","0","0","0","46","0","0","1129","1","1129","1046","1","1045","0"
"06/23(木)","59","55465","59","55406","51345","59","51286","0","4120","0","4120","32","25207","23335","27","iD(6)/交通系IC(14)/Master(5)/JCB(1)/選択なし(1)","30258","iD(5797)/交通系IC(16835)/Master(3595)/JCB(2312)/選択なし(1719)","28009","iD(5366)/交通系IC(15584)/Master(3328)/JCB(2140)/選択なし(1591)","0","","0","","0","","2","413","383","0","0","0","","0","0","0","0","0","0","0","59","0","0","940","1","939","870","1","869","0"
"06/24(金)","40","39739","27","39712","36794","27","36767","0","2945","0","2945","26","27553","25511","14","Master(3)/JCB(3)/交通系IC(5)/iD(2)/QUICPay(1)","12186","Master(1948)/JCB(2835)/交通系IC(4150)/iD(2438)/QUICPay(815)","11283","Master(1804)/JCB(2625)/交通系IC(3842)/iD(2257)/QUICPay(755)","0","","0","","0","","2","527","488","0","0","0","","0","0","0","0","0","0","0","40","0","0","993","1","993","920","1","919","0"
"06/25(土)","49","61845","43","61802","57252","43","57209","0","4593","0","4593","23","23497","21752","26","Master(9)/iD(4)/交通系IC(9)/選択なし(1)/QUICPay(1)/JCB(2)","38348","Master(18109)/iD(5541)/交通系IC(9007)/選択なし(2155)/QUICPay(1328)/JCB(2208)","35499","Master(16764)/iD(5129)/交通系IC(8338)/選択なし(1995)/QUICPay(1229)/JCB(2044)","0","","0","","0","","1","275","255","0","0","0","","0","0","0","0","0","0","0","49","0","0","1262","1","1261","1168","1","1168","0"
"06/26(日)","56","55964","58","55906","51809","58","51751","0","4155","0","4155","30","29192","27025","26","交通系IC(10)/JCB(2)/Master(6)/選択なし(1)/iD(6)/QUICPay(1)","26772","交通系IC(9011)/JCB(2301)/Master(8188)/選択なし(417)/iD(6088)/QUICPay(767)","24784","交通系IC(8342)/JCB(2130)/Master(7580)/選択なし(386)/iD(5636)/QUICPay(710)","0","","0","","0","","1","263","243","0","0","0","","0","0","0","0","0","0","0","56","0","0","999","1","998","925","1","924","0"
"06/27(月)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06/28(火)","43","38575","29","38546","35713","29","35684","0","2862","0","2862","20","15472","14324","23","交通系IC(7)/Master(6)/JCB(5)/iD(4)/選択なし(1)","23103","交通系IC(5914)/Master(7830)/JCB(2893)/iD(3477)/選択なし(2989)","21388","交通系IC(5475)/Master(7249)/JCB(2678)/iD(3219)/選択なし(2767)","0","","0","","0","","1","243","225","0","0","0","","0","0","0","0","0","0","0","43","0","0","897","1","896","831","1","830","0"
"06/29(水)","45","44887","27","44860","41552","27","41525","0","3335","0","3335","21","20728","19188","24","JCB(4)/交通系IC(10)/Master(6)/QUICPay(1)/選択なし(2)/iD(1)","24159","JCB(7838)/交通系IC(6294)/Master(6107)/QUICPay(842)/選択なし(2297)/iD(781)","22363","JCB(7256)/交通系IC(5826)/Master(5653)/QUICPay(779)/選択なし(2126)/iD(723)","0","","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","45","0","0","997","1","997","923","1","923","0"
"06/30(木)","31","27727","19","27708","25669","19","25650","0","2058","0","2058","20","16997","15735","11","Master(4)/JCB(2)/交通系IC(5)","10730","Master(4523)/JCB(2522)/交通系IC(3685)","9933","Master(4187)/JCB(2335)/交通系IC(3411)","0","","0","","0","","1","209","194","0","0","0","","0","0","0","0","0","0","0","31","0","0","894","1","894","828","1","827","0"
"合計","1462","1427463","1198","1426265","1321530","1198","1320332","0","105933","0","105933","816","740188","685258","645","交通系IC(230)/QUICPay(20)/Master(220)/iD(76)/JCB(75)/選択なし(19)/WAON(5)","685778","交通系IC(186178)/QUICPay(15891)/Master(267178)/iD(90661)/JCB(92067)/選択なし(27770)/WAON(6033)","634887","交通系IC(172361)/QUICPay(14712)/Master(247354)/iD(83933)/JCB(85234)/選択なし(25708)/WAON(5585)","1","選択なし(1)","1497","選択なし(1497)","1386","選択なし(1386)","35","8322","7706","0","0","0","","0","0","0","0","0","0","0","1462","0","0","976","1","976","904","1","903","0"
